Date,GLD,VNQ,XLB,XLE,XLF,XLK,XLP,XLU,XLV,XLY
2013-11-05,126.55999755859375,41.908599853515625,17.049253463745117,27.220043182373047,13.28409194946289,14.44507884979248,30.769554138183594,13.016298294067383,43.41425323486328,27.727941513061523
2013-11-06,127.19999694824219,41.84739685058594,17.166397094726562,27.301992416381836,13.348822593688965,14.590814590454102,31.101579666137695,13.193826675415039,43.31591796875,27.658384323120117
2013-11-07,126.16000366210938,41.32721710205078,16.939916610717773,26.879634857177734,13.199929237365723,14.402215957641602,30.646852493286133,13.0698881149292,42.930782318115234,27.084518432617188
2013-11-08,124.27999877929688,40.77030563354492,17.256216049194336,27.279932022094727,13.50420093536377,14.530807495117188,30.798425674438477,13.046445846557617,43.5617561340332,27.514921188354492
2013-11-11,123.87000274658203,40.81315231323242,17.2484130859375,27.330371856689453,13.510669708251953,14.547953605651855,30.704593658447266,13.043095588684082,43.668270111083984,27.558391571044922
2013-11-12,122.44999694824219,40.62955093383789,17.193740844726562,27.078208923339844,13.381195068359375,14.58653450012207,30.755115509033203,12.932561874389648,43.643707275390625,27.510576248168945
2013-11-13,122.8499984741211,40.89270782470703,17.287458419799805,27.314605712890625,13.497720718383789,14.710837364196777,31.01495933532715,12.996199607849121,43.88953399658203,27.945314407348633
2013-11-14,124.2699966430664,41.18034362792969,17.431947708129883,27.478500366210938,13.614246368408203,14.672261238098145,31.23871612548828,13.110089302062988,44.25828170776367,28.14094352722168
2013-11-15,124.31999969482422,41.333335876464844,17.545188903808594,27.629798889160156,13.678984642028809,14.702266693115234,31.27479362487793,13.187126159667969,44.51231384277344,28.236589431762695
2013-11-18,122.9000015258789,41.07630157470703,17.43585205078125,27.41861915588379,13.672514915466309,14.646539688110352,31.18097686767578,13.170376777648926,44.315650939941406,28.014877319335938
2013-11-19,122.94999694824219,40.788673400878906,17.38118553161621,27.465900421142578,13.691935539245605,14.595102310180664,31.065481185913086,13.073237419128418,44.36481475830078,27.893146514892578
2013-11-20,120.12000274658203,40.29296875,17.240598678588867,27.399702072143555,13.653090476989746,14.547953605651855,30.935569763183594,12.929206848144531,44.49591827392578,27.749685287475586
2013-11-21,119.94000244140625,40.60507583618164,17.38118553161621,27.66132164001465,13.847305297851562,14.672261238098145,30.993318557739258,12.959357261657715,44.67618942260742,28.036611557006836
2013-11-22,119.91999816894531,40.44596862792969,17.470996856689453,27.809457778930664,13.912039756774902,14.642254829406738,31.152095794677734,12.949308395385742,45.27439498901367,28.193115234375
2013-11-25,120.45999908447266,40.25625228881836,17.361663818359375,27.557294845581055,13.9314603805542,14.642254829406738,31.101579666137695,12.899060249328613,45.454681396484375,28.219205856323242
